objectID,accessionNumber,additionalImages,artistAlphaSort,artistBeginDate,artistDisplayBio,artistDisplayName,artistEndDate,artistNationality,artistPrefix,artistRole,artistSuffix,city,classification,constituents,country,county,creditLine,culture,department,dimensions,dynasty,excavation,geographyType,isHighlight,isPublicDomain,linkResource,locale,locus,medium,metadataDate,objectBeginDate,objectDate,objectEndDate,objectName,objectURL,period,portfolio,primaryImage,primaryImageSmall,region,reign,repository,rightsAndReproduction,river,state,subregion,tags,title
53,10.125.452b,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. Russell Sage, 1909",,The American Wing,H. 16 1/2 in. (41.9 cm),,,,FALSE,TRUE,,,,Bell metal,2019-04-06T04:54:47.27Z,1700,1700–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/53,,,https://images.metmuseum.org/CRDImages/ad/original/12875.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/12875.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
56,10.125.454a,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. Russell Sage, 1909",,The American Wing,H. 23 in. (58.4 cm),,,,FALSE,TRUE,,,,Bell metal,2019-04-06T04:54:48.393Z,1800,1800–1830,1830,Andiron,https://www.metmuseum.org/art/collection/search/56,,,https://images.metmuseum.org/CRDImages/ad/original/12875.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/12875.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
57,10.125.454b,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. Russell Sage, 1909",,The American Wing,H. 23 in. (58.4 cm),,,,FALSE,TRUE,,,,Bell metal,2019-04-06T04:54:49.643Z,1800,1800–1830,1830,Andiron,https://www.metmuseum.org/art/collection/search/57,,,https://images.metmuseum.org/CRDImages/ad/original/12875.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/12875.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
58,10.125.499a,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. Russell Sage, 1909",,The American Wing,H. 16 in. (40.6 cm),,,,FALSE,FALSE,,,,Iron,2019-04-06T04:54:50.643Z,1800,1800–1900,1900,Andiron,https://www.metmuseum.org/art/collection/search/58,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
59,10.125.499b,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. Russell Sage, 1909",,The American Wing,H. 16 in. (40.6 cm),,,,FALSE,FALSE,,,,Iron,2019-04-06T04:54:51.66Z,1800,1800–1900,1900,Andiron,https://www.metmuseum.org/art/collection/search/59,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
62,22.120.1,[],,,,,,,,,,,Metal,,,,"Rogers Fund, 1922",,The American Wing,22 1/2 x 23 in. (57.2 x 58.4 cm),,,,FALSE,TRUE,,,,Brass,2019-04-06T04:54:52.957Z,1797,ca. 1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/62,,,https://images.metmuseum.org/CRDImages/ad/original/50662.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/50662.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
63,22.120.2,[],,,,,,,,,,,Metal,,,,"Rogers Fund, 1922",,The American Wing,22 1/2 x 23 in. (57.2 x 58.4 cm),,,,FALSE,TRUE,,,,Brass,2019-04-06T04:54:54.16Z,1797,ca. 1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/63,,,https://images.metmuseum.org/CRDImages/ad/original/50662.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/50662.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
64,23.80.14,[],,,,,,,,,,New York,Metal,,United States,,"Gift of Mr. and Mrs. William A. Moore, 1923",American,The American Wing,25 1/4 x 21 1/2 x 13 1/2 in. (64.1 x 54.6 x 34.3 cm),,,Made in,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:54:55.16Z,1795,1795–1810,1810,Andiron,https://www.metmuseum.org/art/collection/search/64,,,https://images.metmuseum.org/CRDImages/ad/original/52601.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/52601.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,['Utilitarian Objects'],Andiron
65,23.80.15,[],,,,,,,,,,New York,Metal,,United States,,"Gift of Mr. and Mrs. William A. Moore, 1923",American,The American Wing,25 1/4 x 21 1/2 x 13 1/2 in. (64.1 x 54.6 x 34.3 cm),,,Made in,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:54:56.347Z,1795,1795–1810,1810,Andiron,https://www.metmuseum.org/art/collection/search/65,,,https://images.metmuseum.org/CRDImages/ad/original/52601.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/52601.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,['Utilitarian Objects'],Andiron
68,30.120.83,['https://images.metmuseum.org/CRDImages/ad/original/81112-4.jpg'],,,,,,,,,,,Metal,,,,"The Sylmaris Collection, Gift of George Coe Graves, 1930",,The American Wing,H. 23 1/2 in. (59.7 cm),,,,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:54:57.63Z,1760,1760–80,1780,Andiron,https://www.metmuseum.org/art/collection/search/68,,,https://images.metmuseum.org/CRDImages/ad/original/81112.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/81112.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
69,30.120.84,[],,,,,,,,,,,Metal,,,,"The Sylmaris Collection, Gift of George Coe Graves, 1930",,The American Wing,H. 23 1/2 in. (59.7 cm),,,,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:54:58.63Z,1760,1760–80,1780,Andiron,https://www.metmuseum.org/art/collection/search/69,,,https://images.metmuseum.org/CRDImages/ad/original/81112.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/81112.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
70,34.90.1,[],,,,,,,,,,,Metal,,,,"Rogers Fund, 1934",,The American Wing,18 1/2 x 22 1/4 x 13 1/2 in. (47 x 56.5 x 34.3 cm),,,,FALSE,TRUE,,,,"Bell metal, possibly iron",2019-04-06T04:54:59.863Z,1750,1750–65,1765,Andiron,https://www.metmuseum.org/art/collection/search/70,,,https://images.metmuseum.org/CRDImages/ad/original/98546.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/98546.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
71,34.90.2,[],,,,,,,,,,,Metal,,,,"Rogers Fund, 1934",,The American Wing,18 1/2 x 22 1/4 x 13 1/2 in. (47 x 56.5 x 34.3 cm),,,,FALSE,TRUE,,,,"Bell metal, possibly iron",2019-04-06T04:55:00.893Z,1750,1750–65,1765,Andiron,https://www.metmuseum.org/art/collection/search/71,,,https://images.metmuseum.org/CRDImages/ad/original/98546.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/98546.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
72,36.31.1,[],,,,,,,,,,Philadelphia,Metal,,United States,,"Morris K. Jesup Fund, 1936",American,The American Wing,21 x 21 x 13 1/2 in. (53.3 x 53.3 x 34.3 cm),,,Made in,FALSE,FALSE,,,,"Brass, iron",2019-04-06T04:55:01.94Z,1750,1750–80,1780,Andiron,https://www.metmuseum.org/art/collection/search/72,,,,,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,Pennsylvania,,[],Andiron
73,36.31.2,[],,,,,,,,,,Philadelphia,Metal,,United States,,"Morris K. Jesup Fund, 1936",American,The American Wing,21 x 21 x 13 1/2 in. (53.3 x 53.3 x 34.3 cm),,,Made in,FALSE,FALSE,,,,"Brass, iron",2019-04-06T04:55:03.55Z,1750,1750–80,1780,Andiron,https://www.metmuseum.org/art/collection/search/73,,,,,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,Pennsylvania,,[],Andiron
74,37.15.1,[],,,,,,,,,,,Metal,,,,"Purchase, The Sylmaris Collection, Gift of George Coe Graves, by exchange, 1937",,The American Wing,30 3/4 x 28 in. (78.1 x 71.1 cm),,,,FALSE,TRUE,,,,Iron,2019-04-06T04:55:05.3Z,1770,1770–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/74,,,https://images.metmuseum.org/CRDImages/ad/original/110314.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/110314.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
75,37.15.2,[],,,,,,,,,,,Metal,,,,"Purchase, The Sylmaris Collection, Gift of George Coe Graves, by exchange, 1937",,The American Wing,30 3/4 x 28 in. (78.1 x 71.1 cm),,,,FALSE,TRUE,,,,Iron,2019-04-06T04:55:06.113Z,1770,1770–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/75,,,https://images.metmuseum.org/CRDImages/ad/original/110314.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/110314.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
76,37.46.1,[],,,,,,,,,,,Metal,,,,"Rogers Fund, 1937",,The American Wing,21 1/4 x 17 3/4 in. (54 x 45.1 cm),,,,FALSE,FALSE,,,,"Iron, brass",2019-04-06T04:55:07.097Z,1740,1740–60,1760,Andiron,https://www.metmuseum.org/art/collection/search/76,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
77,37.46.2,[],,,,,,,,,,,Metal,,,,"Rogers Fund, 1937",,The American Wing,21 1/4 x 17 3/4 in. (54 x 45.1 cm),,,,FALSE,FALSE,,,,"Iron, brass",2019-04-06T04:55:08.113Z,1740,1740–60,1760,Andiron,https://www.metmuseum.org/art/collection/search/77,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
78,37.174.1,[],,,,,,,,,,,Metal,,Spain,,"Rogers Fund, 1937",,The American Wing,17 3/4 x 24 in. (45.1 x 61 cm),,,Made in,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:55:09.3Z,1697,ca. 1700,1700,Andiron,https://www.metmuseum.org/art/collection/search/78,,,https://images.metmuseum.org/CRDImages/ad/original/113560.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/113560.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
79,37.174.2,[],,,,,,,,,,,Metal,,Spain,,"Rogers Fund, 1937",,The American Wing,17 3/4 x 24 in. (45.1 x 61 cm),,,Made in,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:55:10.347Z,1697,ca. 1700,1700,Andiron,https://www.metmuseum.org/art/collection/search/79,,,https://images.metmuseum.org/CRDImages/ad/original/113560.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/113560.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
80,39.184.46,[],,,,,,,,,,New York,Metal,,United States,,"Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939",,The American Wing,25 1/2 x 22 1/4 x 13 1/2 in. (64.8 x 56.5 x 34.3 cm),,,Probably made in,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:55:11.3Z,1760,1760–80,1780,Andiron,https://www.metmuseum.org/art/collection/search/80,,,https://images.metmuseum.org/CRDImages/ad/original/120114.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/120114.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Utilitarian Objects', 'Fluting']",Andiron
81,39.184.47,[],,,,,,,,,,,Metal,,,,"Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939",,The American Wing,25 1/2 x 22 1/4 x 13 1/2 in. (64.8 x 56.5 x 34.3 cm),,,,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:55:12.3Z,1760,1760–80,1780,Andiron,https://www.metmuseum.org/art/collection/search/81,,,https://images.metmuseum.org/CRDImages/ad/original/120114.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/120114.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Utilitarian Objects', 'Fluting']",Andiron
84,41.160.340,[],,,,,,,,,,,Metal,,,,"Bequest of W. Gedney Beatty, 1941",,The American Wing,16 1/8 x 15 1/4 x 8 1/8 in. (41 x 38.7 x 20.6 cm),,,,FALSE,FALSE,,,,Brass,2019-04-06T04:55:13.253Z,1800,1800–1850,1850,Andiron,https://www.metmuseum.org/art/collection/search/84,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
85,41.160.341,[],,,,,,,,,,,Metal,,,,"Bequest of W. Gedney Beatty, 1941",,The American Wing,16 1/8 x 15 1/4 x 8 1/8 in. (41 x 38.7 x 20.6 cm),,,,FALSE,FALSE,,,,Brass,2019-04-06T04:55:14.24Z,1800,1800–1850,1850,Andiron,https://www.metmuseum.org/art/collection/search/85,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
86,41.160.344,[],,,,,,,,,,,Metal,,,,"Bequest of W. Gedney Beatty, 1941",,The American Wing,19 1/4 x 19 1/2 x 11 3/4 in. (48.9 x 49.5 x 29.8 cm),,,,FALSE,TRUE,,,,Brass,2019-04-06T04:55:15.253Z,1730,1730–70,1770,Andiron,https://www.metmuseum.org/art/collection/search/86,,,https://images.metmuseum.org/CRDImages/ad/original/127219.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/127219.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
87,41.160.345,[],,,,,,,,,,,Metal,,,,"Bequest of W. Gedney Beatty, 1941",,The American Wing,19 1/4 x 19 1/2 x 11 3/4 in. (48.9 x 49.5 x 29.8 cm),,,,FALSE,TRUE,,,,Brass,2019-04-06T04:55:16.223Z,1730,1730–70,1770,Andiron,https://www.metmuseum.org/art/collection/search/87,,,https://images.metmuseum.org/CRDImages/ad/original/127219.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/127219.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
88,41.160.346,[],,,,,,,,,,,Metal,,,,"Bequest of W. Gedney Beatty, 1941",,The American Wing,20 3/4 x 19 1/2 x 11 3/4 in. (52.7 x 49.5 x 29.8 cm),,,,FALSE,TRUE,,,,Brass,2019-04-06T04:55:17.207Z,1770,1770–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/88,,,https://images.metmuseum.org/CRDImages/ad/original/126248.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/126248.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
89,41.160.347,[],,,,,,,,,,,Metal,,,,"Bequest of W. Gedney Beatty, 1941",,The American Wing,20 3/4 x 19 1/2 x 11 3/4 in. (52.7 x 49.5 x 29.8 cm),,,,FALSE,TRUE,,,,Brass,2019-04-06T04:55:18.253Z,1770,1770–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/89,,,https://images.metmuseum.org/CRDImages/ad/original/126248.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/126248.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
90,41.160.372,[],,,,,,,,,,,Metal,,,,"Bequest of W. Gedney Beatty, 1941",,The American Wing,18 3/4 x 17 in. (47.6 x 43.2 cm),,,,FALSE,TRUE,,,,Brass,2019-04-06T04:55:19.333Z,1770,1770–1830,1830,Andiron,https://www.metmuseum.org/art/collection/search/90,,,https://images.metmuseum.org/CRDImages/ad/original/127239.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/127239.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
91,41.160.373,[],,,,,,,,,,,Metal,,,,"Bequest of W. Gedney Beatty, 1941",,The American Wing,18 3/4 x 17 in. (47.6 x 43.2 cm),,,,FALSE,TRUE,,,,Brass,2019-04-06T04:55:20.677Z,1770,1770–1830,1830,Andiron,https://www.metmuseum.org/art/collection/search/91,,,https://images.metmuseum.org/CRDImages/ad/original/127239.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/127239.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
92,46.67.126,"['https://images.metmuseum.org/CRDImages/ad/original/DP-16170-030.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/138510.jpg']",,,,,,,,,,New York,Metal,,United States,,"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",American,The American Wing,23 1/4 x 23 1/2 in. (59.1 x 59.7 cm),,,Made in,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:55:21.643Z,1795,1795–1815,1815,Andiron,https://www.metmuseum.org/art/collection/search/92,,,https://images.metmuseum.org/CRDImages/ad/original/DP-16170-029.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-16170-029.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Utilitarian Objects', 'Birds']",Andiron
93,46.67.127,[],,,,,,,,,,New York,Metal,,United States,,"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",American,The American Wing,23 1/4 x 23 1/2 in. (59.1 x 59.7 cm),,,Made in,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:55:23.05Z,1795,1795–1815,1815,Andiron,https://www.metmuseum.org/art/collection/search/93,,,https://images.metmuseum.org/CRDImages/ad/original/138510.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/138510.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Utilitarian Objects', 'Birds']",Andiron
94,47.137.1,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. J. Insley Blair, 1947",,The American Wing,21 x 15 3/4 in. (53.3 x 40 cm),,,,FALSE,TRUE,,,,Iron,2019-04-06T04:55:24.253Z,1700,1700–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/94,,,https://images.metmuseum.org/CRDImages/ad/original/139865.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/139865.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
95,47.137.2,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. J. Insley Blair, 1947",,The American Wing,21 x 15 3/4 in. (53.3 x 40 cm),,,,FALSE,TRUE,,,,Iron,2019-04-06T04:55:25.113Z,1700,1700–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/95,,,https://images.metmuseum.org/CRDImages/ad/original/139865.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/139865.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
96,48.135.107,[],,,,,,,,,,,Metal,,,,"Bequest of Adeline R. Brown, 1947",,The American Wing,23 1/4 x 18 1/4 in. (59.1 x 46.4 cm),,,,FALSE,FALSE,,,,"Brass, iron",2019-04-06T04:55:26.113Z,1700,1700–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/96,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
97,48.135.108,[],,,,,,,,,,,Metal,,,,"Bequest of Adeline R. Brown, 1947",,The American Wing,23 1/4 x 18 1/4 in. (59.1 x 46.4 cm),,,,FALSE,FALSE,,,,"Brass, iron",2019-04-06T04:55:27.177Z,1700,1700–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/97,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Andiron
98,48.158.2,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. J. Insley Blair, 1948",,The American Wing,11 3/8 x 14 1/2 x 12 in. (28.9 x 36.8 x 30.5 cm),,,,FALSE,FALSE,,,,"Brass, steel",2019-04-06T04:55:28.143Z,1800,1800–1900,1900,Andiron,https://www.metmuseum.org/art/collection/search/98,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
99,48.158.3,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. J. Insley Blair, 1948",,The American Wing,11 3/8 x 14 1/2 x 12 in. (28.9 x 36.8 x 30.5 cm),,,,FALSE,FALSE,,,,"Brass, steel",2019-04-06T04:55:29.41Z,1800,1800–1900,1900,Andiron,https://www.metmuseum.org/art/collection/search/99,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
100,49.73.4,[],,,,,,,,,,,Metal,,England,,"Gift of Mrs. J. Insley Blair, 1949",American or British,The American Wing,18 3/4 x 17 1/2 x 10 3/4 in. (47.6 x 44.5 x 27.3 cm),,,Possibly made in,FALSE,TRUE,,,,Iron,2019-04-06T04:55:30.35Z,1700,1700–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/100,,,https://images.metmuseum.org/CRDImages/ad/original/144703.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/144703.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
101,49.73.5,[],,,,,,,,,,,Metal,,England,,"Gift of Mrs. J. Insley Blair, 1949",American or British,The American Wing,18 3/4 x 17 1/2 x 10 3/4 in. (47.6 x 44.5 x 27.3 cm),,,Possibly made in,FALSE,TRUE,,,,Iron,2019-04-06T04:55:31.333Z,1700,1700–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/101,,,https://images.metmuseum.org/CRDImages/ad/original/144703.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/144703.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
102,1971.180.62a,[],,,,,,,,,,,Metal,,,,"Bequest of Flora E. Whiting, 1971",,The American Wing,22 1/2 x 27 x 13 in. (57.2 x 68.6 x 33 cm),,,,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:55:32.49Z,1790,1790–1820,1820,Andiron,https://www.metmuseum.org/art/collection/search/102,,,https://images.metmuseum.org/CRDImages/ad/original/197726.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/197726.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
103,1971.180.62b,[],,,,,,,,,,,Metal,,,,"Bequest of Flora E. Whiting, 1971",,The American Wing,22 1/2 x 27 x 13 in. (57.2 x 68.6 x 33 cm),,,,FALSE,TRUE,,,,"Brass, iron",2019-04-06T04:55:33.427Z,1790,1790–1820,1820,Andiron,https://www.metmuseum.org/art/collection/search/103,,,https://images.metmuseum.org/CRDImages/ad/original/197727.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/197727.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
104,1980.499.4,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. Eleanor G. Sargent, 1980",,The American Wing,24 x 11 1/2 x 16 in. (61 x 29.2 x 40.6 cm),,,,FALSE,TRUE,,,,Wrought iron,2019-04-06T04:55:34.503Z,1700,1700–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/104,,,https://images.metmuseum.org/CRDImages/ad/original/224534.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/224534.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
105,1980.499.5,[],,,,,,,,,,,Metal,,,,"Gift of Mrs. Eleanor G. Sargent, 1980",,The American Wing,24 x 11 1/2 x 16 in. (61 x 29.2 x 40.6 cm),,,,FALSE,TRUE,,,,Wrought iron,2019-04-06T04:55:35.55Z,1700,1700–1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/105,,,https://images.metmuseum.org/CRDImages/ad/original/224534.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/224534.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Utilitarian Objects'],Andiron
106,1984.134.1,[],,,,,,,,,,New York,Metal,,United States,,"Friends of the American Wing Fund, 1984",American,The American Wing,H. 22 1/2 in. (57.2 cm); Diam. 29 in. (73.7 cm),,,Made in,FALSE,TRUE,,,,Brass,2019-04-06T04:55:36.397Z,1797,ca. 1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/106,,,https://images.metmuseum.org/CRDImages/ad/original/235820.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/235820.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,['Utilitarian Objects'],Andiron
107,1984.134.2,[],,,,,,,,,,New York,Metal,,United States,,"Friends of the American Wing Fund, 1984",American,The American Wing,H. 22 1/2 in. (57.2 cm); Diam. 29 in. (73.7 cm),,,Probably made in,FALSE,TRUE,,,,Brass,2019-04-06T04:55:37.49Z,1797,ca. 1800,1800,Andiron,https://www.metmuseum.org/art/collection/search/107,,,https://images.metmuseum.org/CRDImages/ad/original/235820.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/235820.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,['Utilitarian Objects'],Andiron
